-0.863639	-0.242659	-1.000000
0.270076	-0.277687	1.000000
-0.458250	0.846426	-1.000000
0.439755	0.058583	1.000000
0.183098	0.411448	1.000000
0.492782	0.368377	-1.000000
0.100157	0.018066	1.000000
0.313958	0.598574	-1.000000
0.733973	-0.593132	-1.000000
0.073202	0.483263	1.000000
-0.088772	-0.340511	1.000000
0.116527	-0.151514	1.000000
-0.154552	0.211710	1.000000
0.480852	-0.457442	-1.000000
-0.774160	0.212602	-1.000000
0.373864	0.682196	-1.000000
0.166052	-0.120763	1.000000
0.022238	0.042062	1.000000
0.070566	-0.391948	1.000000
-0.421695	-0.556959	-1.000000
0.089042	-0.047830	1.000000
-0.524514	-0.032018	-1.000000
-0.495569	-0.117057	-1.000000
0.002341	0.048612	1.000000
-0.963154	0.155138	-1.000000
0.003505	-0.119110	1.000000
-0.771047	-0.189147	-1.000000
0.330898	0.543655	-1.000000
0.108268	0.938246	-1.000000
-0.148258	0.145444	1.000000
-0.372223	-0.544394	-1.000000
0.153901	0.195367	1.000000
-0.459462	-0.405549	-1.000000
-0.809517	-0.354004	-1.000000
0.272771	0.283670	1.000000
-0.001633	0.005657	1.000000
0.438032	-0.620903	-1.000000
0.015219	-0.009321	1.000000
0.170030	0.848506	-1.000000
0.464805	-0.135318	1.000000
0.004889	0.299858	1.000000
-0.009361	0.137444	1.000000
0.464536	-0.428433	-1.000000
0.404996	-0.066738	1.000000
0.275763	-0.175505	1.000000
0.422291	0.548828	-1.000000
0.223908	-0.751350	-1.000000
-0.002374	0.872769	-1.000000
-0.019016	0.004136	1.000000
0.540548	-0.197337	-1.000000
0.012349	-0.004021	1.000000
-0.078940	0.561895	-1.000000
-0.124687	-0.011815	1.000000
-0.119167	0.136753	1.000000
0.842913	0.009251	-1.000000
0.026107	0.095874	1.000000
-0.497831	0.264834	-1.000000
0.556066	0.255444	-1.000000
-0.837553	-0.163750	-1.000000
0.266371	0.577534	-1.000000
-0.209147	0.173985	1.000000
-0.542033	-0.403057	-1.000000
0.277835	-0.063417	1.000000
0.033721	-0.051133	1.000000
-0.333212	-0.489638	-1.000000
0.261080	0.730029	-1.000000
0.318724	0.474121	-1.000000
0.285508	-0.290375	1.000000
-0.132114	0.048030	1.000000
0.069749	0.860382	-1.000000
0.336360	0.084620	1.000000
-0.335245	0.462878	-1.000000
-0.062367	0.184798	1.000000
0.011848	0.453476	1.000000
0.734363	-0.441030	-1.000000
-0.268127	-0.133385	1.000000
0.431124	0.713651	-1.000000
0.093738	-0.420978	1.000000
0.139059	0.915023	-1.000000
0.006940	0.002435	1.000000
0.607545	0.790576	-1.000000
0.652357	0.564920	-1.000000
0.781278	-0.062659	-1.000000
0.440725	0.544066	-1.000000
-0.425457	0.147070	1.000000
0.623740	0.217298	-1.000000
0.411140	-0.227445	1.000000
0.354298	-0.063882	1.000000
0.077602	-0.771373	-1.000000
-0.253886	-0.199836	1.000000
0.761796	-0.175801	-1.000000
-0.458105	-0.583249	-1.000000
0.053251	-0.862457	-1.000000
0.675584	-0.051357	-1.000000
0.248314	0.187965	1.000000
0.130593	-0.082018	1.000000
-0.823847	0.551963	-1.000000
0.755069	0.446612	-1.000000
0.438483	-0.160017	1.000000
0.119522	-0.361468	1.000000
